Burst_Name,Burst_Image,BurstID,Simple,Extended,Other,Too Noisy,Verify,Follow
GRB200205B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200205B_954519.png,95374664,0,3,13,1,,"[2, 8, 10, 0, 1, 2]"
GRB200215A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200215A_956639.png,95374665,16,0,1,1,Simple,"[14, 0, 2, 0, 1, 2]"
GRB200216B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200216B_956824.png,95374668,11,25,3,3,,"[13, 21, 12, 0, 2, 5]"
GRB200219A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200219A_957271.png,95374671,25,13,4,5,,"[28, 2, 4, 0, 5, 13]"
GRB200224A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200224A_958141.png,95374672,9,8,13,17,,"[6, 13, 14, 0, 4, 25]"
GRB200227A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200227A_958592.png,95374673,27,13,0,4,,"[18, 21, 5, 0, 0, 4]"
GRB200228B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200228B_958733.png,95374675,16,7,7,13,,"[15, 8, 7, 0, 3, 16]"
GRB200303A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200303A_959431.png,95374676,14,17,13,7,,"[10, 27, 17, 0, 2, 9]"
GRB200306A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200306A_959917.png,95374677,25,7,12,1,,"[31, 4, 12, 0, 3, 4]"
GRB200306C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200306C_960102.png,95374678,2,5,15,3,,"[4, 10, 17, 0, 1, 5]"
GRB200324A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200324A_963260.png,95374680,6,14,20,5,,"[15, 9, 17, 0, 4, 9]"
GRB200409A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200409A_965484.png,95374682,2,14,28,5,,"[21, 6, 22, 0, 2, 9]"
GRB200410A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200410A_965638.png,95374684,21,6,14,5,,"[24, 6, 19, 0, 2, 10]"
GRB200411A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200411A_965784.png,95374686,14,0,0,2,Simple,"[14, 0, 0, 0, 1, 3]"
GRB200416A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200416A_966554.png,95374687,17,13,18,5,,"[29, 5, 24, 0, 0, 5]"
GRB200425A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200425A_967774.png,95374688,18,6,13,8,,"[21, 4, 10, 0, 4, 13]"
GRB200509A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200509A_970886.png,95374689,3,5,23,11,,"[11, 6, 19, 0, 4, 17]"
GRB200512A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200512A_971846.png,95374690,11,20,3,4,,"[2, 26, 11, 0, 3, 7]"
GRB200519A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200519A_973140.png,95374691,11,17,27,2,,"[38, 14, 31, 0, 1, 3]"
GRB200522A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200522A_973628.png,95374692,11,0,0,0,Simple,"[9, 1, 0, 0, 1, 1]"
GRB200528A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200528A_974827.png,95374696,4,17,27,3,,"[26, 10, 34, 0, 0, 3]"
GRB200529A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200529A_974942.png,95374698,9,18,4,3,,"[5, 27, 4, 0, 0, 3]"
GRB200608A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200608A_976692.png,95374699,3,2,12,30,,"[5, 4, 11, 0, 2, 33]"
GRB200612A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200612A_977310.png,95374701,2,6,26,15,,"[14, 7, 21, 0, 2, 19]"
GRB200630A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200630A_980210.png,95374702,24,20,6,0,,"[10, 35, 11, 0, 1, 1]"
GRB200701A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200701A_980421.png,95374703,17,21,10,4,,"[9, 32, 12, 0, 3, 7]"
GRB200711A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200711A_981957.png,95374704,4,16,19,1,,"[15, 14, 20, 0, 1, 2]"
GRB200713A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200713A_982201.png,95374705,5,2,20,14,,"[6, 4, 13, 0, 5, 21]"
GRB200716C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200716C_982707.png,95374707,24,23,2,3,,"[17, 23, 9, 0, 1, 4]"
GRB200806A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200806A_987016.png,95374709,4,13,23,4,,"[17, 10, 24, 0, 3, 9]"
GRB200819A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200819A_992099.png,95374711,6,26,8,4,,"[13, 15, 18, 0, 2, 7]"
GRB200829A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200829A_993768.png,95374712,14,3,3,0,,"[16, 2, 2, 0, 1, 1]"
GRB200901A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200901A_994143.png,95374715,14,22,8,2,,"[9, 30, 14, 0, 2, 4]"
GRB200901B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200901B_994165.png,95374716,0,3,3,15,,"[1, 3, 3, 0, 0, 15]"
GRB200903A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200903A_994389.png,95374717,15,9,17,4,,"[30, 0, 12, 0, 3, 8]"
GRB200906A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200906A_994856.png,95374718,1,3,13,0,,"[7, 13, 5, 0, 2, 2]"
GRB200907B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200907B_995004.png,95374719,11,0,0,0,Simple,"[9, 0, 0, 0, 1, 2]"
GRB200909B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200909B_995288.png,95374721,20,13,13,2,,"[16, 24, 14, 0, 2, 4]"
GRB200917A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200917A_996184.png,95374723,3,1,12,2,,"[6, 0, 9, 0, 2, 4]"
GRB200919A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200919A_996503.png,95374724,19,4,12,2,,"[28, 0, 12, 0, 2, 4]"
GRB200922A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200922A_997024.png,95374725,30,15,1,2,,"[6, 34, 4, 0, 3, 5]"
GRB200925B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB200925B_997453.png,95374727,0,2,11,1,,"[12, 4, 5, 0, 1, 2]"
GRB201001A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201001A_998344.png,95374729,15,2,17,9,,"[10, 1, 17, 0, 8, 18]"
GRB201006A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201006A_998907.png,95374730,16,2,0,1,Simple,"[16, 2, 1, 0, 0, 1]"
GRB201013A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201013A_999948.png,95374731,5,10,21,4,,"[16, 12, 17, 0, 1, 5]"
GRB201014A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201014A_1000255.png,95374732,6,7,13,20,,"[8, 5, 10, 0, 5, 26]"
GRB201015A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201015A_1000452.png,95374733,20,15,7,8,,"[20, 15, 9, 0, 1, 9]"
GRB201017A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201017A_1000613.png,95374737,23,20,6,3,,"[23, 12, 15, 0, 2, 5]"
GRB201020A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201020A_1000926.png,95374738,11,0,1,0,Simple,"[10, 1, 1, 0, 0, 0]"
GRB201021C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201021C_1001130.png,95374739,13,10,14,6,,"[9, 23, 13, 0, 1, 7]"
GRB201024A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201024A_1001514.png,95374740,17,2,0,0,Simple,"[14, 4, 0, 0, 0, 0]"
GRB201026A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201026A_1002103.png,95374742,7,12,25,6,,"[31, 2, 22, 0, 0, 6]"
GRB201027A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201027A_1002158.png,95374744,23,12,8,5,,"[12, 24, 7, 0, 3, 8]"
GRB201029A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201029A_1003002.png,95374745,5,18,6,18,,"[5, 20, 10, 0, 3, 22]"
GRB201104B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201104B_1004168.png,95374746,7,12,18,2,,"[10, 15, 16, 0, 3, 6]"
GRB201105A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201105A_1004239.png,95374747,24,18,0,4,,"[5, 34, 2, 0, 0, 4]"
GRB201128A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201128A_1009679.png,95374748,18,12,7,13,,"[7, 18, 9, 0, 2, 16]"
GRB201203A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201203A_1010946.png,95374751,16,7,23,13,,"[16, 6, 20, 0, 7, 23]"
GRB201209A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201209A_1011980.png,95374752,0,3,13,0,Other,"[7, 4, 13, 0, 1, 1]"
GRB201216C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201216C_1013243.png,95374753,2,2,12,1,,"[6, 2, 13, 0, 1, 2]"
GRB201221A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201221A_1013852.png,95374754,8,12,11,18,,"[8, 7, 13, 0, 4, 24]"
GRB201221D,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201221D_1014037.png,95374756,19,1,3,1,,"[19, 0, 0, 0, 4, 5]"
GRB201223A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201223A_1014316.png,95374758,11,6,22,1,,"[24, 3, 18, 0, 2, 3]"
GRB201229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB201229A_1015088.png,95374759,20,4,21,8,,"[13, 10, 23, 0, 4, 13]"
GRB210102C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210102C_1015728.png,95374761,9,7,20,2,,"[23, 9, 15, 0, 0, 2]"
GRB210104A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210104A_1015873.png,95374762,1,5,16,2,,"[10, 1, 17, 0, 1, 3]"
GRB210104B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210104B_1015919.png,95374764,1,3,12,0,,"[9, 5, 10, 0, 0, 0]"
GRB210112A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210112A_1016881.png,95374765,18,11,17,2,,"[29, 7, 24, 0, 0, 2]"
GRB210119A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210119A_1017711.png,95374766,18,0,5,3,,"[16, 3, 0, 0, 4, 7]"
GRB210205A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210205A_1030629.png,95374767,3,2,17,6,,"[7, 1, 16, 0, 4, 11]"
GRB210207B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210207B_1031297.png,95374769,1,3,13,0,,"[8, 4, 12, 0, 0, 0]"
GRB210209A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210209A_1031636.png,95374770,2,10,22,11,,"[13, 8, 16, 0, 3, 16]"
GRB210210A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210210A_1031728.png,95374771,0,2,16,0,Other,"[8, 8, 6, 0, 0, 0]"
GRB210211A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210211A_1032024.png,95374773,14,4,1,5,,"[10, 3, 0, 0, 5, 14]"
GRB210212A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210212A_1032183.png,95374776,9,3,10,19,,"[9, 3, 11, 0, 1, 22]"
GRB210217A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210217A_1033264.png,95374777,13,3,0,0,Simple,"[7, 10, 0, 0, 0, 0]"
GRB210218A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210218A_1033328.png,95374778,3,14,11,12,,"[9, 11, 18, 0, 1, 15]"
GRB210222B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210222B_1034325.png,95374779,3,1,13,0,,"[8, 5, 4, 0, 3, 3]"
GRB210226A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210226A_1034721.png,95374780,2,3,9,0,,"[5, 4, 11, 0, 1, 1]"
GRB210305A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210305A_1035922.png,95374781,20,15,9,3,,"[9, 29, 10, 0, 1, 4]"
GRB210306A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210306A_1035994.png,95374782,14,4,0,1,,"[12, 3, 1, 0, 2, 3]"
GRB210306B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210306B_1036024.png,95374783,3,15,23,6,,"[18, 7, 26, 0, 2, 9]"
GRB210307A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210307A_1036139.png,95374785,0,3,21,18,,"[14, 0, 9, 0, 5, 24]"
GRB210308A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210308A_1036227.png,95374787,13,1,0,0,Simple,"[8, 3, 3, 0, 0, 0]"
GRB210318A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210318A_1037339.png,95374788,4,15,0,4,,"[1, 12, 5, 0, 1, 6]"
GRB210321A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210321A_1037828.png,95374789,16,7,20,2,,"[20, 4, 21, 0, 5, 7]"
GRB210323A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210323A_1038247.png,95374790,12,0,0,0,Simple,"[11, 0, 1, 0, 0, 0]"
GRB210402A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210402A_1040123.png,95374791,0,3,15,0,Other,"[5, 10, 14, 0, 0, 0]"
GRB210403A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210403A_1040345.png,95374793,1,4,14,4,,"[5, 2, 14, 0, 2, 7]"
GRB210410A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210410A_1042113.png,95374794,17,17,1,3,,"[6, 29, 4, 0, 0, 3]"
GRB210411C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210411C_1042398.png,95374796,10,11,22,1,,"[22, 10, 20, 0, 2, 4]"
GRB210419A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210419A_1044032.png,95374797,3,4,8,30,,"[4, 4, 6, 0, 1, 33]"
GRB210419C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210419C_1044236.png,95374798,12,0,15,13,,"[13, 3, 6, 0, 6, 20]"
GRB210420B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210420B_1044382.png,95374800,2,3,3,15,,"[1, 2, 3, 0, 2, 18]"
GRB210421A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210421A_1044426.png,95374801,14,12,17,1,,"[24, 5, 18, 0, 3, 5]"
GRB210422A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210422A_1044678.png,95374802,27,5,16,5,,"[18, 17, 16, 0, 4, 9]"
GRB210430A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210430A_1046014.png,95374803,22,12,12,3,,"[19, 12, 18, 0, 2, 5]"
GRB210504A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210504A_1046782.png,95374804,2,3,17,26,,"[6, 2, 13, 0, 1, 30]"
GRB210509A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210509A_1047531.png,95374805,18,5,18,3,,"[17, 4, 24, 0, 2, 5]"
GRB210514A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210514A_1048372.png,95374807,0,22,28,3,,"[21, 19, 37, 0, 1, 4]"
GRB210515C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210515C_1048618.png,95374808,5,16,5,1,,"[6, 14, 10, 0, 2, 4]"
GRB210517A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210517A_1048783.png,95374809,11,1,0,0,Simple,"[3, 9, 0, 0, 0, 0]"
GRB210527A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210527A_1051453.png,95374812,0,2,12,31,,"[2, 0, 3, 0, 10, 42]"
GRB210610A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210610A_1054627.png,95374813,29,6,13,1,,"[28, 10, 12, 0, 2, 3]"
GRB210610B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210610B_1054681.png,95374814,21,23,5,4,,"[13, 27, 14, 0, 4, 8]"
GRB210618A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210618A_1056426.png,95374815,17,0,0,0,Simple,"[15, 0, 0, 0, 2, 2]"
GRB210619B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210619B_1056757.png,95374816,5,31,14,1,,"[16, 18, 33, 0, 3, 4]"
GRB210702A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210702A_1058804.png,95374817,25,32,1,1,,"[7, 45, 7, 0, 2, 3]"
GRB210708A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210708A_1059460.png,95374819,15,0,0,0,Simple,"[8, 4, 1, 0, 2, 2]"
GRB210712A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210712A_1059881.png,95374820,4,5,17,1,,"[8, 9, 20, 0, 1, 2]"
GRB210722A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210722A_1061223.png,95374821,16,25,0,3,,"[2, 35, 4, 0, 0, 4]"
GRB210723A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210723A_1061284.png,95374823,24,15,0,1,,"[8, 27, 3, 0, 4, 5]"
GRB210724A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210724A_1061482.png,95374824,15,15,20,3,,"[20, 13, 20, 0, 5, 9]"
GRB210725A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210725A_1061511.png,95374825,1,14,1,1,Extended,"[2, 13, 2, 0, 0, 1]"
GRB210725B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210725B_1061554.png,95374827,11,3,1,22,,"[9, 0, 3, 0, 3, 28]"
GRB210726A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210726A_1061687.png,95374828,12,0,0,0,Simple,"[8, 3, 1, 0, 0, 0]"
GRB210730A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210730A_1062150.png,95374829,13,0,0,0,Simple,"[8, 5, 0, 0, 0, 0]"
GRB210731A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210731A_1062336.png,95374831,17,4,15,8,,"[15, 8, 14, 0, 5, 13]"
GRB210807A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210807A_1064221.png,95374832,3,13,21,6,,"[7, 9, 27, 0, 2, 9]"
GRB210807C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210807C_1064421.png,95374834,7,15,9,5,,"[6, 19, 19, 0, 0, 5]"
GRB210818A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210818A_1069169.png,95374835,16,27,2,2,,"[0, 42, 5, 0, 2, 4]"
GRB210820A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210820A_1069551.png,95374836,7,9,10,18,,"[10, 4, 9, 0, 3, 25]"
GRB210822A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210822A_1069788.png,95374837,28,14,1,2,,"[17, 21, 5, 0, 1, 3]"
GRB210824A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210824A_1070157.png,95374838,6,23,7,4,,"[8, 9, 17, 0, 2, 7]"
GRB210901A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210901A_1071488.png,95374839,3,3,15,1,,"[3, 8, 17, 0, 0, 1]"
GRB210905A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210905A_1071993.png,95374840,11,16,13,9,,"[23, 7, 9, 0, 6, 19]"
GRB210912A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210912A_1072990.png,95374842,20,4,6,0,,"[25, 4, 6, 0, 1, 1]"
GRB210919A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210919A_1073893.png,95374844,12,0,3,1,,"[10, 0, 0, 0, 5, 6]"
GRB210930A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB210930A_1075565.png,95374846,19,17,6,4,,"[11, 25, 11, 0, 1, 5]"
GRB211023B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211023B_1080859.png,95374847,13,0,0,1,Simple,"[12, 0, 0, 0, 1, 2]"
GRB211024B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211024B_1081073.png,95374848,1,3,10,2,,"[8, 2, 8, 0, 2, 4]"
GRB211025A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211025A_1081113.png,95374849,1,1,2,12,,"[2, 1, 3, 0, 1, 13]"
GRB211129A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211129A_1085430.png,95374850,6,13,12,21,,"[11, 10, 12, 0, 4, 26]"
GRB211207A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211207A_1088376.png,95374851,13,0,0,0,Simple,"[13, 0, 0, 0, 0, 0]"
GRB211211A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211211A_1088940.png,95374852,0,19,4,2,,"[1, 16, 12, 0, 0, 2]"
GRB211221A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211221A_1090472.png,95374854,20,8,8,7,,"[16, 11, 13, 0, 3, 10]"
GRB211223C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211223C_1090656.png,95374855,6,5,18,1,,"[10, 4, 14, 0, 2, 3]"
GRB211225B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211225B_1090853.png,95374857,23,9,15,3,,"[20, 19, 26, 0, 2, 5]"
GRB211227A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB211227A_1091101.png,95374858,5,28,16,3,,"[13, 30, 28, 0, 0, 4]"
GRB220101A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220101A_1091527.png,95374859,3,4,12,1,,"[9, 4, 9, 0, 1, 2]"
GRB220117A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220117A_1093592.png,95374860,1,3,19,6,,"[12, 1, 14, 0, 2, 8]"
GRB220117B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220117B_1093611.png,95374861,6,7,17,23,,"[6, 13, 13, 0, 4, 28]"
GRB220118A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220118A_1093742.png,95374863,16,3,2,1,,"[11, 9, 2, 0, 0, 1]"
GRB220218A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220218A_1093860.png,95374864,2,8,15,21,,"[7, 9, 14, 0, 2, 25]"
GRB220302A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220302A_1094950.png,95374865,12,3,3,3,,"[12, 2, 4, 0, 1, 4]"
GRB220305A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220305A_1095215.png,95374866,10,21,11,5,,"[5, 23, 15, 0, 5, 11]"
GRB220306B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220306B_1095288.png,95374868,21,13,1,2,,"[14, 12, 7, 0, 4, 6]"
GRB220319A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220319A_1098132.png,95374869,22,12,9,5,,"[16, 21, 16, 0, 3, 8]"
GRB220325A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220325A_1099310.png,95374871,12,1,0,0,Simple,"[12, 0, 0, 0, 0, 0]"
GRB220403B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220403B_1101053.png,95374872,10,3,2,0,,"[7, 4, 5, 0, 0, 0]"
GRB220404A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220404A_1101133.png,95374873,3,4,12,3,,"[11, 0, 6, 0, 1, 6]"
GRB220408A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220408A_1101675.png,95374874,2,6,16,0,,"[8, 10, 14, 0, 1, 1]"
GRB220412A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220412A_1102281.png,95374876,9,4,19,14,,"[8, 4, 14, 0, 3, 17]"
GRB220412B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220412B_1102329.png,95374878,20,0,4,1,Simple,"[14, 0, 3, 0, 6, 8]"
GRB220427A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220427A_1104343.png,95374879,16,30,0,3,,"[8, 32, 7, 0, 0, 4]"
GRB220430A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220430A_1104692.png,95374881,1,1,8,0,,"[7, 2, 8, 0, 0, 0]"
GRB220501A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220501A_1104842.png,95374882,12,29,5,8,,"[3, 38, 6, 0, 0, 9]"
GRB220518A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220518A_1107050.png,95374883,6,1,20,2,,"[9, 12, 18, 0, 2, 4]"
GRB220521A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220521A_1107466.png,95374884,10,24,18,0,,"[28, 16, 20, 0, 1, 1]"
GRB220611A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220611A_1110090.png,95374885,7,11,12,20,,"[2, 13, 11, 0, 4, 26]"
GRB220618A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220618A_1110821.png,95374886,14,24,3,7,,"[10, 24, 10, 0, 1, 8]"
GRB220623A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220623A_1111672.png,95374888,13,15,11,4,,"[8, 26, 19, 0, 1, 6]"
GRB220701A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220701A_1114034.png,95374889,5,7,17,15,,"[9, 8, 15, 0, 3, 18]"
GRB220706A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220706A_1114937.png,95374890,13,2,3,5,,"[7, 11, 3, 0, 0, 6]"
GRB220708A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB220708A_1115156.png,95374891,13,0,3,1,,"[10, 0, 1, 0, 5, 6]"
